locus_tag,gene_name,ncrna,start,end,strand,read_count,ins_index,gene_length,ins_count,fcn
b1378,ydbK,0,1437260,1440784,-1,2194,0.00931551235317942,3525,23,putative pyruvate-flavodoxin oxidoreductase
b4529,ydbJ,0,1441058,1441324,1,1,0.0053475935828877,267,1,DUF333 domain-containing protein YdbJ
b1379,hslJ,0,1441321,1441743,-1,109,0.00336700336700337,423,1,lipoprotein implicated in Novobiocin resistance
b1380,ldhA,0,1441854,1442843,-1,631,0.0201729106628242,990,14,D-lactate dehydrogenase
b1381,ydbH,0,1443051,1445690,1,2045,0.0135281385281385,2640,25,PF11739 family protein YdbH
b1382,ynbE,0,1445687,1445872,1,28,0.0151515151515152,186,2,lipoprotein YnbE
b1383,ydbL,0,1445880,1446206,1,25,0.0174672489082969,327,4,DUF1318 domain-containing protein YdbL
b1384,feaR,0,1446378,1447283,-1,2575,0.0188679245283019,906,12,DNA-binding transcriptional activator FeaR
b1385,feaB,0,1447519,1449018,1,2842,0.0171428571428571,1500,18,phenylacetaldehyde dehydrogenase
b1386,tynA,0,1449076,1451349,-1,5400,0.0194723618090452,2274,31,copper-containing amine oxidase
b1387,paaZ,0,1451597,1453642,-1,3257,0.0174337517433752,2046,25,oxepin-CoA hydrolase/3-oxo-5,6-dehydrosuberyl-CoA semialdehyde dehydrogenase
b1388,paaA,0,1453927,1454856,1,1925,0.00766871165644172,930,5,phenylacetyl-CoA 1,2-epoxidase, monooxygenase subunit
b1389,paaB,0,1454868,1455155,1,139,0.0099009900990099,288,2,phenylacetyl-CoA 1,2-epoxidase subunit B
b1390,paaC,0,1455164,1455910,1,283,0.00573613766730402,747,3,phenylacetyl-CoA 1,2-epoxidase, structural subunit
b1391,paaD,0,1455925,1456422,1,392,0.0142857142857143,498,5,phenylacetate degradation protein
b1392,paaE,0,1456430,1457500,1,1429,0.0066577896138482,1071,5,phenylacetyl-CoA 1,2-epoxidase, reductase subunit
b1393,paaF,0,1457497,1458264,1,226,0.00743494423791822,768,4,putative 2,3-dehydroadipyl-CoA hydratase
b1394,paaG,0,1458264,1459052,1,943,0.0162748643761302,789,9,putative ring 1,2-epoxyphenylacetyl-CoA isomerase (oxepin-CoA forming)
b1395,paaH,0,1459054,1460481,1,445,0.009,1428,9,3-hydroxyadipyl-CoA dehydrogenase
b1396,paaI,0,1460471,1460893,1,592,0.0101010101010101,423,3,phenylacetyl-CoA thioesterase
b1397,paaJ,0,1460893,1462098,1,154,0.00472813238770686,1206,4,beta-ketoadipyl-CoA thiolase
b1398,paaK,0,1462125,1463438,1,3734,0.016304347826087,1314,15,phenylacetate-CoA ligase
b1399,paaX,0,1463539,1464489,1,4511,0.0134932533733133,951,9,DNA-binding transcriptional repressor PaaX
b1400,paaY,0,1464471,1465061,1,456,0.0120481927710843,591,5,2-hydroxycyclohepta-1,4,6-triene-1-carboxyl-CoA thioesterase
b4674,ynbG,0,1465165,1465230,-1,0,0,66,0,uncharacterized protein YnbG
b4492,ydbA,0,1465392,1474013,1,9794,0.00745526838966203,8622,45,pseudogene
b1402,insD2,0,1467921,1468826,-1,0,0,906,0,IS2 insertion element protein InsB
b1403,insC2,0,1468784,1469149,-1,0,0,366,0,IS2 insertion element repressor InsA
b1404,insI2,0,1469358,1470509,1,0,0,1152,0,IS30 transposase
b1406,pdxI,0,1474221,1475081,1,1929,0.0116086235489221,861,7,pyridoxine 4-dehydrogenase
b1407,ydbD,0,1475144,1477450,1,1962,0.00804953560371517,2307,13,DUF2773 domain-containing protein YdbD
b1408,ynbA,0,1477621,1478226,1,7,0.00704225352112676,606,3,putative inner membrane protein
b1409,ynbB,0,1478226,1479122,1,3382,0.0127186009538951,897,8,putative CDP-diglyceride synthase
b1410,ynbC,0,1479138,1480895,1,2535,0.0146103896103896,1758,18,hydrolase/methyltransferase domain-containing protein YnbC
b1411,ynbD,0,1480909,1482201,1,923,0.0154355016538037,1293,14,putative phosphatase
b1412,azoR,0,1482255,1482860,-1,406,0.0164319248826291,606,7,FMN dependent NADH:quinone oxidoreductase
b1413,hrpA,0,1483061,1486963,1,2246,0.00658616904500549,3903,18,ATP-dependent RNA helicase HrpA
b1414,ydcF,0,1487235,1488035,1,656,0.0106951871657754,801,6,DUF218 domain-containing protein YdcF
b1415,aldA,0,1488232,1489671,1,83510,0.0178571428571429,1440,18,aldehyde dehydrogenase A
b4493,gapC,0,1489713,1490713,-1,429,0.00713266761768902,1001,5,pseudogene
b1418,cybB,0,1490902,1491432,1,613,0.0160857908847185,531,6,cytochrome b561
b4597,rydC,0,1491443,1491506,-1,0,0,64,0,
b1419,ydcA,0,1491677,1491850,1,230,0.00819672131147541,174,1,protein YdcA
b4428,hokB,0,1491922,1492071,-1,95,0.00943396226415094,150,1,toxin HokB
b1420,mokB,0,1491962,1492129,-1,0,0,168,0,putative regulatory protein MokB
b4429,sokB,0,1492119,1492174,1,0,0,56,0,
b1421,trg,0,1492470,1494110,1,1788,0.0139251523063534,1641,16,methyl-accepting chemotaxis protein Trg
b1422,ydcI,0,1494148,1495071,-1,1125,0.00925925925925926,924,6,putative DNA-binding transcriptional repressor YdcI
b1423,ydcJ,0,1495288,1496631,1,499,0.00849256900212314,1344,8,DUF1338 domain-containing protein YdcJ
b1424,opgD,0,1496856,1498511,1,1231,0.0163793103448276,1656,19,glucan biosynthesis protein D
b1426,ydcH,0,1498651,1498875,1,573,0.0188679245283019,225,3,protein YdcH
b1427,rimL,0,1498938,1499477,1,0,0,540,0,ribosomal-protein-L12-serine acetyltransferase
b1428,ydcK,0,1499469,1500449,-1,1835,0.0232896652110626,981,16,putative enzyme YdcK
b1429,tehA,0,1500573,1501565,1,561,0.0114777618364419,993,8,tellurite resistance protein
b1430,tehB,0,1501562,1502155,1,168,0.0144230769230769,594,6,tellurite methyltransferase
b1431,ydcL,0,1502457,1503125,1,927,0.0213219616204691,669,10,DUF3313 domain-containing lipoprotein YdcL
b4578,yncK,0,1503218,1503649,-1,2738,0.0263157894736842,432,8,pseudogene
b1432,insQ,0,1503717,1504865,1,373,0.00869565217391304,1149,7,putative insertion element transposase InsQ
b1433,ydcO,0,1504905,1506080,-1,2793,0.0169902912621359,1176,14,putative transport protein YdcO
b1434,sutR,0,1506172,1506708,1,492,0.0026525198938992,537,1,DNA-binding transcriptional dual regulator SutR
b1435,rlhA,0,1506781,1508742,1,440,0.00655021834061135,1962,9,23S rRNA 5-hydroxycytidine C2501 synthase
b1436,yncJ,0,1508834,1509064,-1,0,0,231,0,protein YncJ
b4532,hicA,0,1509286,1509462,1,0,0,177,0,toxin of the HicA-HicB toxin-antitoxin system
b1438,hicB,0,1509508,1509924,1,1044,0.0170648464163823,417,5,antitoxin of the HicA-HicB toxin-antitoxin system
b1439,ydcR,0,1510003,1511409,1,1831,0.0101522842639594,1407,10,fused putative DNA-binding transcriptional regulator/putative aminotransferase YdcR
b1440,ydcS,0,1511654,1512799,1,567,0.00870646766169154,1146,7,putative ABC transporter periplasmic binding protein/polyhydroxybutyrate synthase
b1441,ydcT,0,1512817,1513830,1,815,0.00704225352112676,1014,5,putative ABC transporter ATP-binding protein YdcT
b1442,ydcU,0,1513831,1514772,1,341,0.00909090909090909,942,6,putative ABC transporter membrane subunit YdcU
b1443,ydcV,0,1514762,1515556,1,413,0.00718132854578097,795,4,putative ABC transporter membrane subunit YdcV
b1444,patD,0,1515578,1517002,1,388,0.013013013013013,1425,13,gamma-aminobutyraldehyde dehydrogenase
b4598,yncL,0,1517099,1517194,-1,1,0.0147058823529412,96,1,uncharacterized protein YncL
b1445,ortT,0,1517389,1517562,1,48,0.0163934426229508,174,2,orphan toxin OrtT
b1446,ydcY,0,1517648,1517881,1,437,0.0182926829268293,234,3,DUF2526 domain-containing protein YdcY
b1447,ydcZ,0,1517882,1518331,-1,381,0.00632911392405063,450,2,putative inner membrane protein
b1448,mnaT,0,1518328,1518846,-1,860,0.0164383561643836,519,6,L-amino acid N-acyltransferase
b1449,curA,0,1519027,1520064,1,2540,0.0178571428571429,1038,13,NADPH-dependent curcumin/dihydrocurcumin reductase
b1450,mcbR,0,1520262,1520927,1,170,0.00641025641025641,666,3,DNA-binding transcriptional dual regulator McbR
b1451,yncD,0,1520963,1523065,-1,5091,0.011541072640869,2103,17,putative TonB-dependent outer membrane receptor
b1452,yncE,0,1523307,1524368,1,189,0.00537634408602151,1062,4,PQQ-like domain-containing protein YncE
b1453,ansP,0,1524481,1525980,-1,422,0.0123809523809524,1500,13,L-asparagine transporter
b1454,yncG,0,1526247,1526864,1,881,0.0138248847926267,618,6,putative glutathione S-transferase YncG
b1455,yncH,0,1526940,1527152,1,0,0,213,0,DUF5445 domain-containing protein YncH
b1456,rhsE,0,1527890,1529938,1,1065,0.00418118466898955,2049,6,pseudogene
b1457,ydcD,0,1529922,1530404,1,1,0.00294985250737463,483,1,uncharacterized protein YdcD
b4745,yncO,0,1530319,1530504,-1,1,0.00757575757575758,186,1,protein YncO
b1459,yncI,0,1530586,1531639,1,1,0.0013550135501355,1054,1,pseudogene
b1460,ydcC,0,1531816,1532952,1,0,0,1137,0,H repeat-associated putative transposase YdcC
b1461,pptA,0,1533052,1533285,1,23,0.0121951219512195,234,2,putative 4-oxalocrotonate tautomerase (4-OT)
b1462,yddH,0,1533282,1533851,-1,795,0.015,570,6,flavin reductase-like protein YddH
b1463,nhoA,0,1534024,1534869,1,254,0.00841750841750842,846,5,arylamine N-acetyltransferase
b1464,yddE,0,1534965,1535858,-1,702,0.00638977635782748,894,4,PF02567 family protein YddE
b1465,narV,0,1535937,1536617,-1,1340,0.00838574423480084,681,4,nitrate reductase Z subunit gamma
b1466,narW,0,1536614,1537309,-1,604,0.00819672131147541,696,4,NarW, putative private chaperone for NarZ nitrate reductase subunit
b1467,narY,0,1537309,1538853,-1,1293,0.0166204986149584,1545,18,nitrate reductase Z subunit beta
b1468,narZ,0,1538850,1542590,-1,5951,0.0145093547155403,3741,38,nitrate reductase Z subunit alpha
b1469,narU,0,1542672,1544060,-1,424,0.00822199383350463,1389,8,nitrate/nitrite transporter NarU
b1470,yddJ,0,1544384,1544719,-1,1,0.00423728813559322,336,1,pseudogene
b1471,yddK,0,1544758,1545714,-1,546,0.00596125186289121,957,4,leucine-rich repeat domain-containing protein YddK
b1472,yddL,0,1545738,1546028,-1,47,0.00975609756097561,291,2,putative uncharacterized protein YddL
b1473,yddG,0,1546288,1547169,-1,2,0.00323624595469256,882,2,aromatic amino acid exporter
b1474,fdnG,0,1547401,1550448,1,7771,0.0112464854732896,3048,24,formate dehydrogenase N subunit alpha
b1475,fdnH,0,1550461,1551345,1,648,0.0128824476650564,885,8,formate dehydrogenase N subunit beta
b1476,fdnI,0,1551338,1551991,1,2245,0.0283842794759825,654,13,formate dehydrogenase N subunit gamma
b1477,yddM,0,1552398,1552682,-1,209,0.00497512437810945,285,1,putative DNA-binding transcriptional regulator YddM
b1478,adhP,0,1552828,1553838,-1,2679,0.0141043723554302,1011,10,ethanol dehydrogenase/alcohol dehydrogenase
b1479,maeA,0,1553972,1555669,-1,2316,0.0159663865546218,1698,19,malate dehydrogenase, NAD-requiring
b1480,sra,0,1555826,1555963,-1,0,0,138,0,30S ribosomal subunit protein S22
b1481,bdm,0,1556065,1556280,-1,805,0.0263157894736842,216,4,biofilm-dependent modulation protein
b1482,osmC,0,1556625,1557056,1,132,0.00328947368421053,432,1,osmotically inducible peroxiredoxin
b1483,ddpF,0,1557112,1558038,-1,222,0.00770416024653313,927,5,putative D,D-dipeptide ABC transporter ATP-binding subunit DdpF
b1484,ddpD,0,1558031,1559017,-1,1270,0.0144717800289436,987,10,putative D,D-dipeptide ABC transporter ATP-binding subunit DdpD
b1485,ddpC,0,1559014,1559910,-1,628,0.0095389507154213,897,6,putative D,D-dipeptide ABC transporter membrane subunit DdpC
b1486,ddpB,0,1559907,1560929,-1,1002,0.0153417015341702,1023,11,putative D,D-dipeptide ABC transporter membrane subunit DdpB
b1487,ddpA,0,1560931,1562481,-1,1326,0.0165593376264949,1551,18,putative D,D-dipeptide ABC transporter periplasmic binding protein
b1488,ddpX,0,1562495,1563076,-1,68,0.0147058823529412,582,6,D-alanyl-D-alanine dipeptidase
b1489,dosP,0,1563334,1565733,-1,2740,0.0142857142857143,2400,24,oxygen-sensing c-di-GMP phosphodiesterase DosP
b1490,dosC,0,1565758,1567140,-1,1228,0.0165118679050568,1383,16,diguanylate cyclase DosC
b4746,yddY,0,1567178,1567219,-1,0,0,42,0,protein YddY
b1491,yddW,0,1567504,1568823,-1,908,0.00865800865800866,1320,8,putative lipoprotein YddW
b1492,gadC,0,1568954,1570489,-1,1862,0.0130111524163569,1536,14,L-glutamate:4-aminobutyrate antiporter
b1493,gadB,0,1570645,1572045,-1,1,0.00101936799184506,1401,1,glutamate decarboxylase B
b1494,pqqL,0,1572407,1575202,-1,2146,0.0137895812053115,2796,27,putative zinc peptidase
b1495,yddB,0,1575247,1577619,-1,4119,0.0186410102224895,2373,31,putative TonB-dependent receptor
b1496,yddA,0,1577657,1579342,-1,604,0.00930626057529611,1686,11,ABC transporter family protein YddA
b4747,yneP,0,1579545,1579667,1,891,0.0229885057471264,123,2,protein YneP
b1497,ydeM,0,1579633,1580790,-1,635,0.00862068965517241,1158,7,putative anaerobic sulfatase maturation enzyme YdeM
b1498,ydeN,0,1580842,1582524,-1,1625,0.0118744698897371,1683,14,putative sulfatase
b1499,ydeO,0,1582926,1583687,-1,690,0.0112359550561798,762,6,DNA-binding transcriptional dual regulator YdeO
b1500,safA,0,1583762,1583959,-1,27,0.00714285714285714,198,1,two-component system connector SafA
b1501,ydeP,0,1584207,1586486,-1,2681,0.0150375939849624,2280,24,putative oxidoreductase YdeP
b1502,ydeQ,0,1586820,1587734,-1,183,0.0062402496099844,915,4,putative fimbrial adhesin protein YdeQ
b1503,ydeR,0,1587793,1588296,-1,223,0.00564971751412429,504,2,putative fimbrial protein YdeR
b1504,ydeS,0,1588309,1588839,-1,136,0.00268096514745308,531,1,putative fimbrial protein YdeS
b1505,ydeT,0,1588853,1590001,-1,1071,0.00869565217391304,1149,7,fimbrial usher domain-containing protein YdeT
b1506,yneL,0,1590334,1590536,-1,1759,0.013986013986014,203,2,pseudogene
b1507,hipA,0,1590854,1592176,-1,1217,0.011866235167206,1323,11,serine/threonine kinase HipA
b1508,hipB,0,1592176,1592442,-1,523,0.0106951871657754,267,2,antitoxin/DNA-binding transcriptional repressor HipB
b4696,yneO,0,1592665,1598086,-1,6538,0.00922023182297155,5422,35,pseudogene
b1511,lsrK,0,1598617,1600209,-1,712,0.00984780662488809,1593,11,autoinducer-2 kinase
b1512,lsrR,0,1600288,1601241,-1,229,0.00898203592814371,954,6,DNA-binding transcriptional repressor LsrR
b1513,lsrA,0,1601490,1603025,1,545,0.00557620817843866,1536,6,Autoinducer-2 ABC transporter ATP binding subunit
b1514,lsrC,0,1603019,1604047,1,236,0.00693481276005548,1029,5,Autoinducer-2 ABC transporter membrane subunit LsrC
b1515,lsrD,0,1604047,1605039,1,1654,0.0129124820659971,993,9,Autoinducer-2 ABC transporter membrane subunit LsrD
b1516,lsrB,0,1605051,1606073,1,3242,0.0139470013947001,1023,10,Autoinducer-2 ABC transporter periplasmic binding protein
b1517,lsrF,0,1606100,1606975,1,588,0.00814332247557003,876,5,3-hydroxy-2,4-pentadione 5-phosphate thiolase
b1518,lsrG,0,1606999,1607289,1,185,0.0195121951219512,291,4,(4S)-4-hydroxy-5-phosphonooxypentane-2,3-dione isomerase
b1519,tam,0,1607346,1608104,1,2482,0.0112570356472795,759,6,trans-aconitate 2-methyltransferase
b1520,yneE,0,1608108,1609022,-1,50,0.0046801872074883,915,3,conserved inner membrane protein YneE
b1521,uxaB,0,1609229,1610680,-1,289,0.0108055009823183,1452,11,tagaturonate reductase
b1522,dgcF,0,1610907,1611854,-1,1113,0.0120481927710843,948,8,putative diguanylate cyclase DgcF
b1523,yneG,0,1611966,1612325,-1,60,0.00396825396825397,360,1,conserved protein YneG
b1524,glsB,0,1612325,1613251,-1,12,0.00770416024653313,927,5,glutaminase 2
b1525,sad,0,1613315,1614703,-1,1800,0.0113052415210689,1389,11,NAD(+)-dependent succinate semialdehyde dehydrogenase
b1526,yneJ,0,1614804,1615685,1,2,0.00323624595469256,882,2,putative LysR-type DNA-binding transcriptional regulator YneJ
b1527,yneK,0,1615763,1616878,1,289,0.00383631713554987,1116,3,protein YneK
b1528,ydeA,0,1617028,1618218,1,657,0.0191616766467066,1191,16,L-arabinose exporter
b1529,marC,0,1618243,1618908,-1,215,0.00854700854700855,666,4,inner membrane protein MarC
b1530,marR,0,1619120,1619554,1,871,0.0131147540983607,435,4,DNA-binding transcriptional repressor MarR
b1531,marA,0,1619574,1619957,1,63,0.00740740740740741,384,2,DNA-binding transcriptional dual regulator MarA
b1532,marB,0,1619989,1620207,1,198,0.0193548387096774,219,3,multiple antibiotic resistance protein
b1533,eamA,0,1620238,1621137,-1,1186,0.0158730158730159,900,10,cysteine/O-acetylserine exporter EamA
b1534,ydeE,0,1621332,1622519,1,1551,0.00841346153846154,1188,7,dipeptide exporter
b4599,mgtS,0,1622646,1622741,1,0,0,96,0,small protein MgtS
b4698,mgrR,0,1622817,1622914,-1,0,0,98,0,
b1535,dgcZ,0,1622960,1623850,-1,2529,0.0192,891,12,diguanylate cyclase DgcZ
b1536,ydeI,0,1624105,1624497,-1,0,0,393,0,BOF family protein YdeI
b1537,ydeJ,0,1624773,1625291,1,375,0.0164383561643836,519,6,conserved protein YdeJ
b1538,dcp,0,1625335,1627380,-1,3571,0.0146443514644351,2046,21,peptidyl-dipeptidase Dcp
b1539,ydfG,0,1627517,1628263,1,778,0.017208413001912,747,9,3-hydroxy acid dehydrogenase
b1540,ydfH,0,1628352,1629038,1,18,0.00207900207900208,687,1,DNA-binding transcriptional repressor YdfH
b1541,ydfZ,0,1629215,1629418,1,1062,0.0625,204,9,putative selenoprotein YdfZ
b1542,ydfI,0,1629453,1630913,-1,2535,0.0146627565982405,1461,15,putative oxidoreductase YdfI
b1543,ydfJ,0,1631002,1632285,-1,1211,0.0144444444444444,1284,13,putative transporter YdfJ
b4748,ynfT,0,1632890,1633003,1,0,0,114,0,Qin prophage; protein YnfT
b1544,ydfK,0,1633072,1633305,1,0,0,234,0,Qin prophage; cold shock protein YdfK
b1545,pinQ,0,1633622,1634212,1,0,0,591,0,Qin prophage; putative site-specific recombinase
b1546,tfaQ,0,1634310,1634885,-1,0,0,576,0,Qin prophage; putative tail fiber assembly protein TfaQ
b1547,ydfN,0,1634885,1635847,-1,136,0.00888888888888889,963,6,Qin prophage; putative side tail fiber assembly protein
b1548,nohA,0,1635798,1636367,-1,9,0.0025,570,1,Qin prophage; putative prophage DNA-packaging protein NohA
b4533,ynfO,0,1636756,1636989,1,0,0,234,0,Qin prophage; protein YnfO
b1549,ydfO,0,1637047,1637457,1,1,0.00346020761245675,411,1,Qin prophage; protein YdfO
b1550,gnsB,0,1637609,1637782,-1,332,0.00819672131147541,174,1,Qin prophage; protein GnsB
b1551,ynfN,0,1637954,1638109,-1,338,0.0363636363636364,156,4,Qin prophage; protein YnfN
b4749,ynfR,0,1638188,1638253,-1,0,0,66,0,Qin prophage; protein YnfR
b4724,ynfQ,0,1638256,1638444,-1,6,0.0075187969924812,189,1,Qin prophage; protein YnfQ
b1552,cspI,0,1638455,1638667,-1,69,0.00662251655629139,213,1,Qin prophage; cold shock protein CspI
b1553,rzpQ,0,1639030,1639527,-1,111,0.0142857142857143,498,5,Qin prophage; DUF2514 domain-containing protein RzpQ
b4689,rzoQ,0,1639080,1639334,-1,43,0.0111731843575419,255,2,Qin prophage; putative lipoprotein RzoQ
b1554,rrrQ,0,1639524,1640057,-1,373,0.0133689839572193,534,5,Qin prophage; putative lysozyme
b1555,ydfR,0,1640054,1640365,-1,1113,0.0227272727272727,312,5,Qin prophage; protein YdfR
b1556,essQ,0,1640370,1640585,-1,200,0.0131578947368421,216,2,Qin prophage; putative S lysis protein
b1557,cspB,0,1641339,1641554,-1,0,0,216,0,Qin prophage; cold shock-like protein CspB
b1558,cspF,0,1641855,1642067,1,0,0,213,0,Qin prophage; cold shock protein CspF
b4750,ynfS,0,1642122,1642211,1,0,0,90,0,Qin prophage; protein YnfS
b1559,ydfT,0,1642489,1643241,-1,341,0.0113421550094518,753,6,Qin prophage; putative antitermination protein Q
b1560,ydfU,0,1643255,1644304,-1,424,0.00407608695652174,1050,3,Qin prophage; protein YdfU
b1561,rem,0,1644651,1644902,-1,112,0.0224719101123595,252,4,Qin prophage; protein Rem
b1562,hokD,0,1645119,1645274,-1,0,0,156,0,Qin prophage; toxic protein HokD
b1563,relE,0,1645346,1645633,-1,835,0.0099009900990099,288,2,Qin prophage; mRNA interferase toxin RelE
b1564,relB,0,1645633,1645872,-1,0,0,240,0,Qin prophage; antitoxin/DNA-binding transcriptional repressor RelB
b1565,ydfV,0,1645897,1646202,1,1063,0.0185185185185185,306,4,Qin prophage; protein YdfV
b1566,flxA,0,1646405,1646737,1,2,0.00425531914893617,333,1,Qin prophage; protein FlxA
b1567,ydfW,0,1647174,1647323,-1,149,0.0471698113207547,150,5,Qin prophage; uncharacterized protein YdfW
b1568,ydfX,0,1647346,1647636,-1,589,0.00975609756097561,291,2,Qin prophage; uncharacterized protein YdfX
b1569,dicC,0,1647620,1647850,-1,6566,0.0429447852760736,231,7,Qin prophage; DNA-binding transcriptional regulator for DicB
b1570,dicA,0,1647934,1648341,1,0,0,408,0,DNA-binding transcriptional dual regulator DicA
b1571,ydfA,0,1648508,1648663,1,0,0,156,0,Qin prophage; DUF1391 domain-containing protein YdfA
b1572,ydfB,0,1648665,1648793,1,71,0.010989010989011,129,1,Qin prophage; uncharacterized protein YdfB
b1573,ydfC,0,1648823,1649041,1,0,0,219,0,Qin prophage; uncharacterized protein YdfC
b1574,dicF,0,1649382,1649434,1,0,0,53,0,
b1575,dicB,0,1649609,1649797,1,412,0.0075187969924812,189,1,Qin prophage; cell division inhibition protein DicB
b1576,ydfD,0,1649794,1649985,1,468,0.0147058823529412,192,2,Qin prophage; lysis protein
